"X","Y","id","title","uid","hollow","type","diocese","province","honigmann_page_number","hierokles_section_and_line_numbers","external_references"
"20.649958999999999","44.733229000000001","207515","Trikornia","274","\N","place","Illyrikon","Mysia I","21","657,5","BA 21 C5"
"21.383600000000001","43.927174000000001","207173","Horreomargou","275","\N","place","Illyrikon","Mysia I","21","657,6","BA 21 D56 Horreum Margi"
"19.610105999999998","44.966447000000002","207447","Sirmion","277","\N","place","Illyrikon","Pannonia","21","657,8","BA 21 B5"
"19.977001000000001","44.969658500000001","206960","Bassiana","278","\N","place","Illyrikon","Pannonia","21","657,9","BA 21 B5"
"27.34551256","37.942183419999999","599612","Ephesos","281","\N","place","Asiane","Asia","21","659,1","BA 61 E2"
"27.276395999999998","37.801915000000001","599490","Anaia","282","\N","place","Asiane","Asia","21","659,2","BA 61 E2"
"27.298099499999999","37.659936100000003","599905","Priene","283","\N","place","Asiane","Asia","21","659,3","BA 61 E2"
"27.526039000000001","37.850548500000002","599778","Magnesia Maiandrou","284","\N","place","Asiane","Asia","21","659,4","BA 61 F2"
"27.833862","37.859752","599987","Tralleis","285","\N","place","Asiane","Asia","21","659,5","BA 61 F2"
"28.144998999999999","37.903404999999999","599832","Nysa","286","\N","place","Asiane","Asia","21","659,6","BA 61 G2"
"28.640741500000001","37.9565135","638793","Brioulla","287","\N","place","Asiane","Asia","21","659,7","BA 65 A2"
"28.3528415","37.950430500000003","599790","Mastaura","288","\N","place","Asiane","Asia","21","659,8","BA 61 G2"
"28.443642000000001","37.933422999999998","599493","Anineta","289","\N","place","Asiane","Asia","21","659,9","BA 61 G2"
"27.962914000000001","38.248458999999997","550585","Hypaipa","290","\N","place","Asiane","Asia","21","659,10","BA 56  F5"
"28.083254","38.227646","550515","Dios Hieron","292","\N","place","Asiane","Asia","21","659,12","BA 56 G5"
"28.208010999999999","38.225929999999998","550659","Koloe","294","\N","place","Asiane","Asia","21","660,1a","BA 56 G5"
"28.088426999999999","38.161898999999998","550775","Nikaia","297","\N","place","Asiane","Asia","22","660,3","BA 56 G5"
"28.2170655","38.085200999999998","599846","Palaiapolis","298","\N","place","Asiane","Asia","22","660,4","BA 61 G1"
"27.197505793800001","38.003509511099999","0","Kolophon","302","\N","place","Asiane","Asia","22","660,8","BA 61 E1"
"27.324524","38.123992000000001","550741","Metropolis","303","\N","place","Asiane","Asia","22","660,9","BA 56 E5"
"26.964721999999998","38.077883","599754","Lebedos","304","\N","place","Asiane","Asia","22","660,10","BA 61 D1"
"26.785014","38.177261999999999","550913","Teos","305","\N","place","Asiane","Asia","22","660,11","BA 56 D5"
"27.138300000000001","38.419049999999999","550893","Smyrna","306","\N","place","Asiane","Asia","22","660,12","BA 56 E5"
"26.770558099999999","38.361462500000002","550650","Klazomenai","307","\N","place","Asiane","Asia","22","660,13","BA 56 D5"
"26.480833000000001","38.382778000000002","550535","Erythrai","308","\N","place","Asiane","Asia","22","660,14","BA 56 C5"
"27.487301500000001","38.541316999999999","550706","Magnesia Sipylou","309","\N","place","Asiane","Asia","22","660,15","BA 56 E4"
"27.316669999999998","38.899999999999999","550461","Aigai","310","\N","place","Asiane","Asia","22","660,16","BA 56 E4"
"27.196998000000001","38.671911999999999","550908","Temnos","311","\N","place","Asiane","Asia","22","661,1","BA 56 E4"
"26.753208000000001","38.670352999999999","550406","Phokaia","312","\N","place","Asiane","Asia","22","661,2","BA 56 D4"
"26.936283","38.759529999999998","550506","Kyme","313","\N","place","Asiane","Asia","22","661,3","BA 56 D4"
"26.9851236853","38.843710486699997","0","Myrina","314","\N","place","Asiane","Asia","22","661,4","BA 56 D4"
"27.183998500000001","39.131745500000001","550812","Pergamon","315","\N","place","Asiane","Asia","22","661,5","BA 56 E3"
"27.055256","38.941643999999997","550523","Elaia","316","\N","place","Asiane","Asia","22","661,6","BA 56 E4"
"26.937453000000001","38.928297000000001","550833","Pitane","317","\N","place","Asiane","Asia","22","661,7","BA 56 D4"
"27.100676","39.128825999999997","550931","Tiarai","318","\N","place","Asiane","Asia","22","661,8","BA 56 E3"
"26.962332","39.240504999999999","550814","Theodosioupolis","319","\N","place","Asiane","Asia","22","661,9","BA 56 D3"
"26.934550999999999","39.504027999999998","550403","Adramyttion","320","\N","place","Asiane","Asia","22","661,10","BA 56 D2"
"26.791495999999999","39.578499999999998","550433","Antandros","321","\N","place","Asiane","Asia","22","661,11","BA 56 D2"
"26.542853999999998","39.535451000000002","550544","Gargara","322","\N","place","Asiane","Asia","22","661,12","BA 56 D2"
"26.337060999999999","39.490600999999998","550463","Assos","323","\N","place","Asiane","Asia","22","661,13","BA 56 C3"
"27.874127000000001","40.389806","511218","Kyzikos","325","\N","place","Asiane","Hellespontos","23","661,15","BA 52 B4"
"27.555679999999999","40.591686000000003","511378","Prokonnesos","326","\N","place","Asiane","Hellespontos","23","662,1","BA 52 B3 (The next line 662,2 is blank)"
"27.655360999999999","40.102176999999998","511178","Baris","327","\N","place","Asiane","Hellespontos","23","662,3","BA 52 B4"
"27.069095999999998","40.420499","511354","Parion","328","\N","place","Asiane","Hellespontos","23","662,4","BA 52 A4"
"26.699162000000001","40.346685000000001","501570","Lampsakos","329","\N","place","Asiane","Hellespontos","23","662,5","BA 51 H4"
"26.409130999999999","40.1951155","501325","Abydos","330","\N","place","Asiane","Hellespontos","23","662,6","BA 51 G4"
"26.374420000000001","40.079726999999998","501393","Dardanos","331","\N","place","Asiane","Hellespontos","23","662,7","BA 51 G4"
"26.238889","39.957500000000003","550595","Ilion","332","\N","place","Asiane","Hellespontos","23","662,8","BA 56 C2"
"26.25","39.75","550930","Troas","333","\N","place","Asiane","Hellespontos","23","662,9","BA 56 C2"
"26.361243000000002","39.800254000000002","550889","Skamandros","334","\N","place","Asiane","Hellespontos","23","662,10","BA 56 C2"
"27.892299000000001","40.078969999999998","511368","Poimanenos","336","\N","place","Asiane","Hellespontos","23","662,12","BA 52 B4"
"28.316486000000001","40.083458","511318","Miletoupolis","341","\N","place","Asiane","Hellespontos","23","663,1","BA 52 C4"
"27.690683","39.368720000000003","550577","Germe","342","\N","place","Asiane","Hellespontos","23","663,2","BA 56 F3 (Hiera) Germe"
"26.6123918714","39.893504094699999","0","Kerge","344","\N","place","Asiane","Hellespontos","24","663,4","BA 56 D2 Gergis"
"27.910653","39.606720000000003","550560","Adrianoutherai","346","\N","place","Asiane","Hellespontos","24","663,6-7","BA 56 F2"
"27.579567999999998","39.626196","550832","Pionia","347","\N","place","Asiane","Hellespontos","24","663,8","BA 56 F2"
"27.409336","39.843502999999998","550450","Argiza","349","\N","place","Asiane","Hellespontos","24","663,10","BA 56 E2"
"26.096572992399999","39.545322269800003","0","Hamaxitos Troados?","350","\N","place","Asiane","Hellespontos","24","663,11","BA 56 C2"
"27.5839564274","39.7445957204","0","Ergasteria","352","\N","place","Asiane","Hellespontos","24","663,13","BA 56 F2"
"26.688002999999998","39.825539999999997","550890","Skepsis","356","\N","place","Asiane","Hellespontos","24","664,5","BA 56 D2"
"29.107818333299999","37.836017666700002","638955","Laodikeia","358","\N","place","Asiane","Phrygia Pakatiane","24","665,1","BA 65 B2"
"29.131799000000001","37.917505333299999","638860","Hierapolis","359","\N","place","Asiane","Phrygia Pakatiane","24","665,2","BA 65 B2"
"29.298552000000001","38.095585999999997","609476","Mossyna","360","\N","place","Asiane","Phrygia Pakatiane","24","665,3","BA 62 B5"
"28.81089025","37.8402405","638779","Attouda","361","\N","place","Asiane","Phrygia Pakatiane","24","665,4","BA 65 A2"
"28.92988325","37.855956999999997","639149","Trapezoupolis","362","\N","place","Asiane","Phrygia Pakatiane","24","665,5","BA 65 A2"
"29.25092875","37.791996750000003","638811","Kolossai","363","\N","place","Asiane","Phrygia Pakatiane","24","666,1","BA 65 B2"
"29.71952422","37.540234800599997","0","Keretapa","364","\N","place","Asiane","Phrygia Pakatiane","24","666,2","BA 65 C2"
"29.803885000000001","37.8857483333","638743","Sanaos","367","\N","place","Asiane","Phrygia Pakatiane","24","666,5","BA 65 C2"
"29.447772666700001","38.029037666699999","638964","Lounda","371","\N","place","Asiane","Phrygia Pakatiane","25","667,2","BA 65 B1"
"29.842960903400002","38.446178700399997","0","Eumeneia","373","f","place","Asiane","Phrygia Pakatiane","25","667,4","BA 62 C5"
"29.655698999999998","38.496088999999998","609521","Sebaste","377","\N","place","Asiane","Phrygia Pakatiane","25","667,8","BA 62 C5"
"29.773953966699999","38.6596983333","609293","Akmonia","379","\N","place","Asiane","Phrygia Pakatiane","25","667,10","BA 62 C4"
"29.88814","38.663801499999998","609362","Diokleia","382","\N","place","Asiane","Phrygia Pakatiane","25","668,3","BA 62 C4"
"30.190844500000001","38.74297","609433","Kidyessos","384","\N","place","Asiane","Phrygia Pakatiane","25","668,5","BA 62 D4"
"29.983449700000001","39.024595400000003","609314","Appia","385","\N","place","Asiane","Phrygia Pakatiane","25","668,6","BA 62 C3"
"29.609445000000001","39.201250999999999","609292","Aizanoi","387","\N","place","Asiane","Phrygia Pakatiane","25","668,8","BA 62 C3"
"29.324075198999999","39.379815218099999","0","Tiberioupolis","388","\N","place","Asiane","Phrygia Pakatiane","25","668,9","BA 62 B3"
"29.413200271400001","39.046253636899998","0","Kadoi","389","\N","place","Asiane","Phrygia Pakatiane","25","668,10","BA 62 B3"
"28.8637663624","39.161948406","0","Ankyra","391","\N","place","Asiane","Phrygia Pakatiane","25","668,12","BA 62 A3"
"28.9784543333","39.092201666699999","609537","Synaos","392","\N","place","Asiane","Phrygia Pakatiane","25","668,13","BA 62 A3"
"29.410452500000002","38.679457499999998","609549","Temenou Thyrai","393","\N","place","Asiane","Phrygia Pakatiane","25","668,14","BA 62 B4"
"29.589384424999999","38.689322375000003","609559","Traianoupolis","394","\N","place","Asiane","Phrygia Pakatiane","25","668,15","BA 62 C4"
"28.040285999999998","38.488314000000003","550867","Sardeis","397","\N","place","Asiane","Lydia","25","669,2","BA 56 G5"
"28.505668915099999","38.350781153900002","0","Philadelpheia","398","\N","place","Asiane","Lydia","25","669,3","BA 56 H5"
"28.9508440185","38.047320077199998","0","Tripolis","399","\N","place","Asiane","Lydia","25","669,4","BA 65 A1"
"27.840523000000001","38.922933","550924","Thyateira","400","\N","place","Asiane","Lydia","26","669,5","BA 56 F4"
"28.5928501444","38.754214318599999","0","Settai","401","\N","place","Asiane","Lydia","26","669,6","BA 62 A4 Saittai"
"28.464549606999999","38.5792525508","0","Maionia","402","\N","place","Asiane","Lydia","26","670,1","BA 56 G4"
"27.864830255099999","38.504604893299998","0","Aurelioupolis","405","\N","place","Asiane","Lydia","26","670,4","BA 56 F4"
"27.897071951699999","39.084069083400003","0","Attaleia","406","\N","place","Asiane","Lydia","26","670,5","BA 56 F3"
"27.614992999999998","38.921548000000001","550574","Hermokapelia","407","\N","place","Asiane","Lydia","26","670,6","BA 56 F4"
"28.803373000000001","38.612167999999997","609540","Tabala","410","\N","place","Asiane","Lydia","26","670,9","BA 62 A4"
"29.16084635","38.657532699999997","609336","Bageis","411","\N","place","Asiane","Lydia","26","671,1","BA 62 B4"
"27.669965253899999","38.924316717099998","0","Apollonis","414","\N","place","Asiane","Lydia","26","671,4","BA 56 F4"
"27.787742000000001","38.756891000000003","550578","Hierokaisareia","415","\N","place","Asiane","Lydia","26","671,5","BA 56 F4"
"27.529467995899999","38.497262953099998","0","Mostene","416","\N","place","Asiane","Lydia","26","671,6","BA 56 F5"
"28.267472000000001","38.5792","550869","Satala","417","\N","place","Asiane","Lydia","26","671,7","BA 56 G4"
"28.285636639100002","38.917033863999997","0","Gordos","418","\N","place","Asiane","Lydia","26","671,8","BA 56 G4 Iulia Gordos"
"31.189167000000001","38.306111000000001","609307","Antiocheia","420","\N","place","Asiane","Pisidia","26","672,2","BA 62 F5"
"31.452318999999999","37.995923333299999","639008","Neapolis","421","\N","place","Asiane","Pisidia","26","672,3","BA 65 F2"
"31.925499500000001","37.900315999999997","639038","Pappa","425","\N","place","Asiane","Pisidia","26","672,7","BA 65 G2"
"32.374023999999999","38.192186","619197","Laodikeia Kekaumene","427","\N","place","Asiane","Pisidia","26","672,9","BA 63 A4"
"31.904302999999999","38.282553","609564","Tyraion","428","\N","place","Asiane","Pisidia","26","672,10","BA 62 G5"
"31.635101367699999","38.235769165000001","0","Adrianoupolis","429","\N","place","Asiane","Pisidia","27","672,11","BA 62 G5"
"31.429822000000001","38.356715999999999","609501","Philomelion","430","\N","place","Asiane","Pisidia","27","672,12","BA 62 F5"
"30.46696","38.074014333299999","638758","Sozopolis","431","\N","place","Asiane","Pisidia","27","673,1","BA 65 D1"
"30.587062139","38.107938732699999","0","Tymandos","432","\N","place","Asiane","Pisidia","27","673,2","BA 62 E5"
"30.514143526400002","38.251796979300003","0","Metropolis","433","\N","place","Asiane","Pisidia","27","673,3","BA 62 E5"
"30.173857000000002","38.073196000000003","638751","Apameia","434","\N","place","Asiane","Pisidia","27","673,4","BA 65 D1"
"30.519444","37.678055999999998","639087","Sagalassos","436","\N","place","Asiane","Pisidia","27","673,6","BA 65 E2"
"30.3299813681","37.872381388400001","0","Baris","437","\N","place","Asiane","Pisidia","27","673,7","BA 65 D2"
"30.623639749999999","37.896365500000002","639098","Seleukeia He Sidera","438","\N","place","Asiane","Pisidia","27","673,8","BA 65 E2"
"31.063683666700001","37.803508333300002","639144","Timbriada","439","\N","place","Asiane","Pisidia","27","673,9","BA 65 F2      The next line 674, 1 is blank"
"30.514934333300001","37.955736666699998","638813","Ioustinianoupolis","440","\N","place","Asiane","Pisidia","27","674,2","BA 65 E2"
"30.97830025","37.816881500000001","638983","Malos","441","\N","place","Asiane","Pisidia","27","674,3","BA 65 F2"
"30.986348249999999","37.581776249999997","638733","Adada","442","\N","place","Asiane","Pisidia","27","674,4","BA 65 E2"
"31.402724500000001","37.702507500000003","639146","Tityassos","444","\N","place","Asiane","Pisidia","27","674,6","BA 65 F2"
"32.512855798399997","37.865181018599998","0","Ikonion","446","\N","place","Asiane","Lykaonia","27","675,1","BA 66 B1"
"32.347667666699998","37.583260000000003","648699","Lystra","447","\N","place","Asiane","Lykaonia","27","675,2","BA 66 A1"
"31.728452333300002","37.680770333300003","638997","Mistheia","448","\N","place","Asiane","Lykaonia","27","675,3","BA 65 G2"
"31.738856333299999","37.520851999999998","638741","Amblada","449","\N","place","Asiane","Lykaonia","27","675,4","BA 65 G2"
"31.923836333299999","37.498191666700002","639028","Ouasada","450","\N","place","Asiane","Lykaonia","27","675,5","BA 65 G2"
"33.048178012500003","37.201796213100003","0","Ilistra","452","\N","place","Asiane","Lykaonia","27","675,7","BA 66 C2"
"33.221586000000002","37.178450666700002","648693","Laranda","453","\N","place","Asiane","Lykaonia","27","675,8","BA 66 C2"
"33.392158844100003","37.347695838999996","0","Derbe","454","\N","place","Asiane","Lykaonia","27","675,9","BA 66 C2"
"33.085583139500002","37.512074953999999","0","Barata","455","\N","place","Asiane","Lykaonia","27","675,10","BA 66 C1"
"33.517463999999997","37.440842000000004","648644","Hyde","456","\N","place","Asiane","Lykaonia","27","675,11","BA 66 D2"
"32.253985312600001","37.183992887599999","0","Isauropolis","457","\N","place","Asiane","Lykaonia","27","675,12","BA 66 A2 Isaura Vetus"
"32.497933603500002","37.511882614199997","0","Korna","458","\N","place","Asiane","Lykaonia","27","676,1","BA 66 A1"
"33.1114243333","37.975147333300001","648780","Sabatra","459","\N","place","Asiane","Lykaonia","27","676,2","BA 66 C1 Soatra"
"33.076656999999997","38.167718999999998","619237","Perta","460","\N","place","Asiane","Lykaonia","27","676,3","BA 63 C4"
"33.197507999999999","37.899115999999999","648662","Kana","461","\N","place","Asiane","Lykaonia","28","676,4","BA 66 C1"
"32.335712794300001","38.328574411300004","0","Gdanmaa","462","f","place","Asiane","Lykaonia","28","676,5","TIB Galatien 166"
"30.107997366700001","38.483753866699999","609378","Eukarpia","465","\N","place","Asiane","Phrygia Saloutaria","28","676,8","BA 62 D5"
"30.213784237300001","38.4758619877","0","Hierapolis","466","\N","place","Asiane","Phrygia Saloutaria","28","676,9","BA 62 D5"
"29.958841","38.451497000000003","609489","Otrous","467","\N","place","Asiane","Phrygia Saloutaria","28","676,10","BA 62 C5"
"30.148648999999999","38.332361499999998","609535","Stektorion","468","\N","place","Asiane","Phrygia Saloutaria","28","677,1","BA 62 D5"
"30.174478633300001","38.529961333300001","609345","Brouzos","469","\N","place","Asiane","Phrygia Saloutaria","28","677,2","BA 62 D4"
"29.666666666699999","38.3386871206","0","Kleros Politikes","471","\N","place","Asiane","Phrygia Saloutaria","28","677,4","BA 62 C4"
"30.548095","38.534617766700002","609538","Synnada","474","\N","place","Asiane","Phrygia Saloutaria","28","677,7","BA 62 E4"
"30.569394800000001","38.697828649999998","609511","Prymnessos","475","\N","place","Asiane","Phrygia Saloutaria","28","677,8","BA 62 E4"
"30.549206000000002","38.856192999999998","609415","Ipsos","476","\N","place","Asiane","Phrygia Saloutaria","28","677,9","BA 62 E4"
"31.012988181200001","38.688802927399998","0","Polybotos","477","\N","place","Asiane","Phrygia Saloutaria","28","677,10","BA 62 F4"
"30.7524503667","38.862767300000002","609366","Dokimion","478","\N","place","Asiane","Phrygia Saloutaria","28","677,11","BA 62 E4"
"30.641044002400001","39.2137159866","0","Metropolis","479","\N","place","Asiane","Phrygia Saloutaria","28","677,12","BA 62 E3"
"30.376179","39.205188499999998","609460","Meiros","480","\N","place","Asiane","Phrygia Saloutaria","28","677,13","BA 62 D3"
"30.694722200000001","39.444722200000001","609484","Nakoleia","481","\N","place","Asiane","Phrygia Saloutaria","28","678,1","BA 62 E3"
"30.5273866048","39.814103777900002","0","Dorylaion","482","\N","place","Asiane","Phrygia Saloutaria","29","678,2","BA 62 E2"
"30.8602770906","39.799519527100003","0","Midaion","483","\N","place","Asiane","Phrygia Saloutaria","29","678,3","BA 62 E2"
"30.854274","36.961405999999997","639048","Perge","489","\N","place","Asiane","Pamphylia","29","679,2","BA 65 E4"
"30.98638","36.990721000000001","639109","Sillyon","490","\N","place","Asiane","Pamphylia","29","679,3","BA 65 E4"
"30.793576666700002","36.853706666699999","638980","Magydos","491","\N","place","Asiane","Pamphylia","29","679,4","BA 65 E4"
"30.699967999999998","36.890309500000001","638778","Attaleia","492","\N","place","Asiane","Pamphylia","29","679,5","BA 65 E4"
"30.461844666699999","36.876066000000002","639151","Trebenna","494","\N","place","Asiane","Pamphylia","29","679,7","BA 65 D4"
"30.332619494999999","36.666666666700003","0","Iobia","496","f","place","Asiane","Pamphylia","29","680,1","BA TIB Lykien 570, 744"
"30.467196999999999","36.982996","639139","Termessos","497","\N","place","Asiane","Pamphylia","29","680,2a","BA 65 D4"
"30.581722777","36.986454483300001","0","Eudokias","498","\N","place","Asiane","Pamphylia","29","680,2b","BA 65 E4"
"30.2559683333","37.298084666699999","639066","Demos Pogla","500","\N","place","Asiane","Pamphylia","29","680,4","BA 65 D3 Pogla"
"30.161899999999999","37.067500000000003","638872","Isinda","501","\N","place","Asiane","Pamphylia","29","680,5","BA 65 D3"
"30.241394562499998","37.225083500499998","0","Berbe","502","\N","place","Asiane","Pamphylia","29","680,6","BA 65 D3 *Ouerbe; TIB Lykien 483"
"30.2956760167","37.2195809969","0","Sibidounda","503","\N","place","Asiane","Pamphylia","29","680,7","BA 65 D3"
"30.005519333300001","37.303874999999998","639015","Olbasa","506","\N","place","Asiane","Pamphylia","29","680,10","BA 65 C3"
"30.000713838300001","37.333333333299997","0","Palaipolis","507","f","place","Asiane","Pamphylia","29","680,11","TIB Lykien 772"
"30.0872566667","37.715825000000002","638973","Lysinia","508","\N","place","Asiane","Pamphylia","29","680,12","BA 65 D2"
"30.340669263799999","37.3216276267","0","Komama","509","\N","place","Asiane","Pamphylia","30","680,13","BA 65 D3"
"30.454939966200001","37.457209628900003","0","Kolbasa","510","\N","place","Asiane","Pamphylia","30","681,1","BA 65 D3"
"30.7119620285","37.501436893600001","0","Kremna","511","\N","place","Asiane","Pamphylia","30","681,2","BA 65 E2"
"30.508126786799998","37.284718237699998","0","Panemou Teichos","512","\N","place","Asiane","Pamphylia","30","681,3","BA 65 E3"
"30.477947","37.167473999999999","638761","Ariassos","513","\N","place","Asiane","Pamphylia","30","681,4","BA 65 D3"
"30.331191818400001","37","0","Maximianoupolis","514","f","place","Asiane","Pamphylia","30","681,5","TIB Lykien 719"
"30.364662390500001","37.439595371599999","0","Kodroula","518","\N","place","Asiane","Pamphylia","30","681,9","BA 65 D3"
"30.934141","37.214236999999997","639046","Pednelissos?","521","\N","place","Asiane","Pamphylia","30","681,12","BA 65 E3"
"31.127222","37.229444000000001","639100","Selge","522","\N","place","Asiane","Pamphylia","30","681,13","BA 65 F3"
"31.171506999999998","36.939295233300001","638776","Primoupolis","523","\N","place","Asiane","Pamphylia","30","682,1","BA 65 F4"
"31.390552","36.768137000000003","639105","Side","524","\N","place","Asiane","Pamphylia","30","682,2","BA 65 F4"
"31.666815382999999","36.666666666700003","0","Senna","525","f","place","Asiane","Pamphylia","30","682,3","BA 65 G4 Sennea?; TIB Lykien 839 Sennea"
"31.467109918599999","36.853006921099997","0","Lyrbe","526","\N","place","Asiane","Pamphylia","30","682,4","BA 65 F4"
"31.961096666700001","36.847294333299999","638904","Kasai","527","\N","place","Asiane","Pamphylia","30","682,5","BA 65 G4"
"31.648396000000002","37.024146000000002","638940","Kotena","528","\N","place","Asiane","Pamphylia","30","682,6","BA 65 G3"
"31.584396000000002","37.074430999999997","638831","Orymna","529","\N","place","Asiane","Pamphylia","30","682,7","BA 65 G3 Erymna"
"31.992598184599998","36.549278377299999","0","Korakesion","530","\N","place","Asiane","Pamphylia","30","682,8","BA 65 G4"
"32.192120177500001","36.399957942999997","0","Syedra","531","\N","place","Asiane","Pamphylia","30","682,9","BA 66 A4"
"31.9174907198","36.680041323700003","0","Karaleia","532","\N","place","Asiane","Pamphylia","30","682,10","BA 65 G4"
"31.978880813699998","36.732865357999998","0","Kolybrassos","533","\N","place","Asiane","Pamphylia","30","682,11","BA 65 G4"
"30.548711749999999","36.52177975","639051","Phaselis","535","\N","place","Asiane","Lykia","31","683,1","BA 65 E4"
"30.471532","36.387901540000001","639017","Olympos","536","\N","place","Asiane","Lykia","31","683,2","BA 65 D5"
"30.346297750000002","36.291463","638842","Gagai","537","\N","place","Asiane","Lykia","31","683,3","BA 65 D5"
"30.273840499999999","36.371287000000002","638937","Korydalla","538","\N","place","Asiane","Lykia","31","683,3a","BA 65 D5"
"30.223525624699999","36.530215341400002","0","Akalessos","539","\N","place","Asiane","Lykia","31","683,4","BA 65 D4"
"30.202995000000001","36.554976000000003","638865","Edebessos","540","\N","place","Asiane","Lykia","31","683,5","BA 65 D4 Idebessos"
"30.173168199999999","36.344057200000002","638961","Limyra","541","\N","place","Asiane","Lykia","31","683,6","BA 65 D5"
"30.038663480099999","36.514360284399999","0","Arykanda","542","\N","place","Asiane","Lykia","31","683,7","BA 65 D4"
"30.040105966399999","36.676639227599999","0","Podaleia","543","\N","place","Asiane","Lykia","31","683,8","BA 65 D4"
"29.826430368","36.633808929499999","0","Choma","544","\N","place","Asiane","Lykia","31","683,9","BA 65 C4"
"29.9954746869","36.243378655999997","0","Myra","546","\N","place","Asiane","Lykia","31","684,2","BA 65 C5"
"29.8480620333","36.398644678899998","0","Arneai","547","\N","place","Asiane","Lykia","31","684,3","BA 65 C5"
"29.822491500000002","36.244672999999999","638948","Kyaneai","548","\N","place","Asiane","Lykia","31","684,4","BA 65 C5"
"29.783611000000001","36.158611000000001","638752","Aperlai","549","\N","place","Asiane","Lykia","31","684,5","BA 65 C5"
"29.671340753399999","36.237092591699998","0","Phellos","550","\N","place","Asiane","Lykia","31","684,6","BA 65 C5"
"29.634934999999999","36.199973","638749","Antiphellos","551","\N","place","Asiane","Lykia","31","684,7","BA 65 C5"
"29.6886203874","36.304079570200003","0","Kandyba","552","\N","place","Asiane","Lykia","31","684,8","BA 65 C5"
"29.324000346199998","36.263458608299999","0","Patara","554","\N","place","Asiane","Lykia","31","684,10","BA 65 B5"
"29.333438328700002","36.361202585999997","0","Xanthos","555","\N","place","Asiane","Lykia","31","684,11","BA 65 B5"
"29.645149812900002","36.510394098900001","0","Komba","556","\N","place","Asiane","Lykia","31","684,12","BA 65 C4"
"29.633049","36.439230999999999","639010","Neisa","557","\N","place","Asiane","Lykia","31","684,13","BA 65 C5"
"29.249976499999999","36.49502975","639058","Pinara","558","\N","place","Asiane","Lykia","31","684,14","BA 65 B5"
"29.1978185","36.409727500000002","639108","Sidyma","559","\N","place","Asiane","Lykia","31","684,15","BA 65 B5"
"29.422153000000002","36.552470999999997","639147","Tlos","560","\N","place","Asiane","Lykia","31","684,16","BA 65 B4"
"29.122428227","36.6199472156","0","Telmessos","561","\N","place","Asiane","Lykia","31","684,17","BA 65 B4"
"28.621535999999999","36.825909000000003","638796","Kaunos","562","\N","place","Asiane","Lykia","31","685,1","BA 65 A4"
"29.3964548555","36.7559566284","0","Araxa","563","\N","place","Asiane","Lykia","31","685,2","BA 65 B4"
"29.415216666700001","36.974003333299997","638792","Boubon","564","\N","place","Asiane","Lykia","31","685,3","BA 65 B4"
"29.549676999999999","36.809337999999997","639013","Oinoanda","565","\N","place","Asiane","Lykia","31","685,4","BA 65 C4"
"29.630526166799999","36.970624191500001","0","Balboura","566","\N","place","Asiane","Lykia","31","685,5","BA 65 C4"
"29.808293162799998","36.327509665500003","0","Kome Mastaura","567","f","place","Asiane","Lykia","32","685,6","TIB Lykien 716"
"28.233910931800001","36.443659136199997","0","Rodos","569","\N","place","Asiane","Nesoi","32","686,1","BA 60 G3"
"27.285575094199999","36.892747397400001","0","Kos","570","\N","place","Asiane","Nesoi","32","686,2","BA 61 E4"
"26.944483000000002","37.688249999999996","599925","Samos","571","\N","place","Asiane","Nesoi","32","686,3","BA 61 D2"
"26.134233500000001","38.37641","550496","Chios","572","\N","place","Asiane","Nesoi","32","686,4","BA 56 C5"
"26.547048","39.110475000000001","550763","Mytilene","573","\N","place","Asiane","Nesoi","32","686,5","BA 56 D3"
"26.176891000000001","39.369166999999997","550738","Methymna","574","\N","place","Asiane","Nesoi","32","686,6","BA 56 C3"
"26.067761575199999","39.830868435799999","0","Tenedos","576","\N","place","Asiane","Nesoi","32","686,8","BA 56 C2"
"26.655042294699999","39.342097402","0","Poroselene","577","\N","place","Asiane","Nesoi","32","686,9","BA 56 D3"
"24.822188096800001","37.823540259700003","0","Andros","578","\N","place","Asiane","Nesoi","32","686,10","BA 60 A4"
"25.1617","37.537999999999997","590073","Tenos","579","\N","place","Asiane","Nesoi","32","686,11","BA 60 B4"
"25.373918890700001","37.109237347099999","0","Naxos","580","\N","place","Asiane","Nesoi","32","686,12","BA 61 A3"
"25.152656024100001","37.084228220500002","0","Paros
Paros","581","\N","place","Asiane","Nesoi","32","686,13","BA 61 A3"
"24.740810981599999","36.973801401000003","0","Siphnos","582","\N","place","Asiane","Nesoi","32","687,1","BA 60 C5"
"24.4318141754","36.737068825500003","0","Melos","583","\N","place","Asiane","Nesoi","32","687,2","BA 58 G4"
"25.2806868893","36.725082290700001","0","Ios","584","\N","place","Asiane","Nesoi","32","687,3","BA 61 A4"
"25.479173594799999","36.362888667999997","0","Thera","585","\N","place","Asiane","Nesoi","32","687,4","BA 61 A5"
"25.891018017099999","36.836314235899998","0","Amorgos","586","\N","place","Asiane","Nesoi","32","687,5","BA 61 B4"
"26.351420000000001","36.547365999999997","599535","Astypalaia","587","\N","place","Asiane","Nesoi","32","687,6","BA 61 C4"
"27.277705579999999","37.521575859999999","599799","Miletos","589","\N","place","Asiane","Karia","32","687,8","BA 61 E2"
"27.525010999999999","37.501842000000003","599640","Herakleia Latmou","590","\N","place","Asiane","Karia","32","687,9","BA 61 F2"
